GENDER_CD_F,GENDER_CD_M,EDUCATION_CD_1,EDUCATION_CD_2,EDUCATION_CD_>=3,EDUCATION_CD_none,TOT_SRV_DROPPED_CNT_0,TOT_SRV_DROPPED_CNT_1,TOT_SRV_DROPPED_CNT_2,TOT_SRV_DROPPED_CNT_3,TOT_SRV_DROPPED_CNT_4,TOT_OB_CALL_INTL_ROAM_CNT_<=100,TOT_OB_CALL_INTL_ROAM_CNT_<=200,TOT_OB_CALL_INTL_ROAM_CNT_>200,BARRING_REASON_CD_0,BARRING_REASON_CD_1,BARRING_REASON_CD_2,BARRING_REASON_CD_3,TOT_SRV_ADDED_CNT_0,TOT_SRV_ADDED_CNT_1,TOT_SRV_ADDED_CNT_2,TOT_SRV_ADDED_CNT_3,SUBS_TENURE,TOT_DAY_LAST_COMPLAINT_CNT,TOT_DAY_LAST_SUSPENDED_CNT,MTH_TO_SUBS_END_CNT,REV_AMT_BASE_1,REV_AMT_BASE_2,CUST_AGE,PCT_CHNG_IB_SMS_CNT
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.21009335449027094,-1.7015813156513322,0.08123183142563031,-0.5287894564814917,1.5032897055644674,0.29661908151446253,-0.5802081565930832,0.7802502278691248
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.01077165752645139,0.5981087382186279,-1.0885390482836517,-1.572017997681408,-1.3537671775746851,1.7108214205976195,-1.1588313274267221,-1.5359592763080117
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.45250168155989606,-0.8391975454500972,-1.0885390482836517,-0.5287894564814917,1.6928241916695217,-0.07293585071508674,-1.4068126863554244,0.42114503207081894
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23163666954317372,0.31064748148488286,-1.0885390482836517,0.5144390847184247,0.4362807467508282,0.2151424035425934,-0.5802081565930832,-1.671964581177631
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.872688390540438,-1.1266588021838422,1.3809772533248326,0.5144390847184247,-1.4274750332822062,-0.40466232531483964,0.24639637316925792,-1.5998448949902209
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0935534025571603,-0.12054440361573467,-0.4386663373340506,-0.5287894564814917,1.6296460296345037,-0.7305690372023161,-0.49754770361684914,-0.2703638898539807
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6733666935766184,0.8855699949523729,-1.218513590473572,0.5144390847184247,-1.5046927868805615,-0.38138327446573417,-0.24956634468814679,0.30876343032934994
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4309583665069933,-0.9829281738169696,-1.218513590473572,1.557667625918341,0.7521715569259187,0.7301914035790518,0.990340449955365,-1.123071254389381
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.01077165752645139,-0.6954669170832246,0.7311045423752315,0.5144390847184247,-1.2239009556138145,0.5643281662791754,-1.2414917804029562,0.1188949688207905
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21009335449027094,1.747953765153608,2.160824506464354,1.557667625918341,-1.2344306492863175,0.9135139290157573,1.5689636207890036,0.8909614147184355
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.23163666954317372,0.8855699949523729,-1.218513590473572,0.5144390847184247,1.4646808287652897,-1.0652053931582073,0.32905682614549203,-0.7567358494717487
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.872688390540438,-1.414120058917587,-0.9585645060937316,-0.5287894564814917,-0.9852278990370794,0.2820696747337716,-0.7455290625455515,-0.6744661213316947
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6733666935766184,0.5981087382186279,-0.9585645060937316,0.5144390847184247,0.1028404471215659,0.8494965391807173,1.2383218088840673,0.5080166400401384
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.535283426590605,0.8855699949523729,-1.348488132663492,0.5144390847184247,1.4155422582936088,0.6836333018808409,-0.3322267976643809,-1.4612687458900286
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0935534025571603,-1.1266588021838422,-1.348488132663492,-0.5287894564814917,-1.002777388491251,1.399464115490834,0.6596986380504285,-0.2140375492119569
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5568267416435078,-0.5517362887163522,-1.4784626748534124,0.5144390847184247,-1.7223064561122907,1.3005281493821357,-1.5721335923078927,-1.2269134172259888
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.9770134506240498,0.023186224751137834,-0.30869179514413037,1.557667625918341,1.1207108354635245,0.13075584421458608,1.5689636207890036,-0.36088534576011616
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0935534025571603,1.3167618800529903,-0.4386663373340506,-1.572017997681408,1.6191163359620007,1.5013099629556703,-0.5802081565930832,-0.6120727801287237
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01077165752645139,0.7418393665855003,0.471155457995391,0.5144390847184247,1.1382603249176961,0.2646103865969425,-0.9108499684980197,2.787749802077158
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6733666935766184,-0.8391975454500972,1.1210281689449921,0.5144390847184247,-0.22358005672602768,1.0444585900419756,0.32905682614549203,-0.11990170243917482
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45250168155989606,0.023186224751137834,0.9910536267550719,-0.5287894564814917,0.3590629931524727,-1.3096354270738146,-0.6628686095693174,0.028875898179277625
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.7561484386073274,0.5981087382186279,0.9910536267550719,-0.5287894564814917,-1.2976088113213355,1.5507779460100195,0.4117172791217261,1.043266372068366
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5568267416435078,0.31064748148488286,-0.30869179514413037,1.557667625918341,-0.3148374018877205,-0.791676545681218,1.073000902931599,1.2192832373566405
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3144184145738826,0.8855699949523729,-0.04874271076428991,-0.5287894564814917,-1.6556183961864381,-1.7170188169331602,-0.0015849857594444456,0.9885765568240644
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.535283426590605,-1.2703894305507146,0.6011300001853113,0.5144390847184247,-1.146683202015459,-0.5588860371901633,-0.9108499684980197,0.9138900828041473
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.9985567656769525,-1.1266588021838422,0.471155457995391,0.5144390847184247,-0.11126332421932882,0.7709297425649864,0.08107546721678967,-0.7148252575322234
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.872688390540438,0.8855699949523729,-1.4784626748534124,0.5144390847184247,-1.3748265649196911,1.5187692510924995,-0.3322267976643809,-0.191750929924105
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.115096717610063,-0.12054440361573467,-0.4386663373340506,-0.5287894564814917,1.717393476905362,1.160853844287503,1.4036427148365356,-1.0166606578567783
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.115096717610063,1.4604925084198628,1.2510027111349125,1.557667625918341,0.45383023620499985,1.224871234122543,-0.3322267976643809,-0.6570269887651742
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6518233785237156,1.1730312516861179,0.7311045423752315,-0.5287894564814917,-0.8167528002770311,0.7040024713738082,0.990340449955365,-1.0320108765057001
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.872688390540438,-0.9829281738169696,-0.17871725295421015,1.557667625918341,-1.0870149378712752,0.20932264083031704,1.2383218088840673,0.554002943452772
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01077165752645139,1.1730312516861179,-0.04874271076428991,0.5144390847184247,-1.6099897236055918,1.416923403627663,0.5770381850741944,2.128043055556199
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0935534025571603,2.610337535354843,2.4207735908441945,-0.5287894564814917,0.4678698277683372,1.131755030726121,0.6596986380504285,-1.2466122985141228
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.01077165752645139,1.4604925084198628,0.8610790845651517,0.5144390847184247,-1.1747623851421336,-1.4173010372509274,0.990340449955365,0.7772006995364179
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7776917536602301,-1.7015813156513322,-1.6084372170433328,-1.572017997681408,-1.3011187092121699,-0.7596678507636979,-1.4068126863554244,0.9434421862169511
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6733666935766184,-0.9829281738169696,-0.698615421713891,-0.5287894564814917,0.4152213594058221,-0.1689619354676468,-0.5802081565930832,-1.6772920719690483
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.21009335449027094,-0.40800566034947966,0.08123183142563031,0.5144390847184247,0.9838248177209851,1.4198332849838011,1.2383218088840673,-0.8474212836311276
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01077165752645139,1.8916843935204803,1.3809772533248326,1.557667625918341,-1.5257521742255677,-1.394021986401822,-0.08424543873567857,-0.9322793979206804
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01077165752645139,1.3167618800529903,-0.5686408795239708,-0.5287894564814917,-0.5043718879927749,1.0910166917401865,0.8250195440028967,1.4232555655399042
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6733666935766184,1.3167618800529903,0.6011300001853113,-0.5287894564814917,-0.46225311330276275,0.8989645222350664,0.4117172791217261,0.21512706853298666
